,link_id,osm_way_id,from_node_id,to_node_id,length,lanes,free_speed,geometry,allowed_uses
10029,10029,90082019,5329553845,84478541,14.785703122062884,3,16.67,"LINESTRING (47.37761306762695 8.49872875213623, 47.37759780883789 8.49859619140625)",auto
10030,10030,132683810,1459436572,107094464,6.656517266443168,3,16.67,"LINESTRING (47.414329528808594 8.574287414550781, 47.41424179077149 8.574295043945312)",auto
10031,10031,444245101,5456938076,107141124,15.286735285289653,3,16.67,"LINESTRING (47.40221405029297 8.5480318069458, 47.40237808227539 8.547950744628906)",auto
10032,10032,15218556,1765655833,150535981,23.682365614283366,3,16.67,"LINESTRING (47.37205505371094 8.51669692993164, 47.372169494628906 8.516895294189453)",auto
10033,10033,680771968,1112949967,242411141,43.03135417679324,3,16.67,"LINESTRING (47.34545135498047 8.479512214660645, 47.34527969360352 8.479881286621094)",auto
10034,10034,77079366,5188116838,300686590,13.829334914558043,3,16.67,"LINESTRING (47.3682746887207 8.547029495239258, 47.36833953857422 8.54714584350586)",auto
10035,10035,372798715,1554664194,352819358,6.3780949631538455,3,16.67,"LINESTRING (47.36227035522461 8.57423210144043, 47.36235427856445 8.574224472045898)",auto
10036,10036,26154762,473848764,473848770,49.334295009693754,3,16.67,"LINESTRING (47.37749481201172 8.503637313842773, 47.37747573852539 8.503193855285645)",auto
10037,10037,91655657,5728001631,504459424,23.394642287654346,3,16.67,"LINESTRING (47.3753547668457 8.485401153564453, 47.3753776550293 8.485191345214844)",auto
10038,10038,148349697,154609870,550406317,30.776048750921543,3,16.67,"LINESTRING (47.3665771484375 8.540960311889648, 47.36656188964844 8.54068374633789)",auto
10039,10039,608387910,5763995958,563951965,37.443049684604816,3,16.67,"LINESTRING (47.35848236083984 8.518270492553711, 47.35856628417969 8.517938613891602)",auto
10040,10040,603655393,775938674,775938708,83.19986836641353,3,16.67,"LINESTRING (47.383522033691406 8.498955726623535, 47.38387680053711 8.498247146606445)",auto
10041,10041,293142364,2967942286,823670263,4.293786091915862,3,16.67,"LINESTRING (47.39091110229492 8.523041725158691, 47.39086151123047 8.52306079864502)",auto
10042,10042,374541881,7606004857,830721493,4.639071803700076,3,16.67,"LINESTRING (47.37825775146485 8.510658264160156, 47.37828826904297 8.510622024536133)",auto
10043,10043,39013720,2027070069,895543560,74.13540816581852,3,16.67,"LINESTRING (47.38949966430664 8.512480735778809, 47.389381408691406 8.513142585754395)",auto
10044,10044,174384439,93001887,1019767310,41.893799426529064,3,16.67,"LINESTRING (47.4001579284668 8.546754837036133, 47.400150299072266 8.547131538391113)",auto
10045,10045,558664518,6070128836,1045550817,60.90173784152717,3,16.67,"LINESTRING (47.3951416015625 8.536046981811523, 47.394798278808594 8.536542892456055)",auto
10046,10046,10590128,902651523,1459436657,9.302093343463403,3,16.67,"LINESTRING (47.4232292175293 8.57000732421875, 47.42319869995117 8.570088386535645)",auto
10047,10047,536935651,29798800,1543208768,31.63557968917011,3,16.67,"LINESTRING (47.39879989624024 8.523448944091797, 47.39881896972656 8.523164749145508)",auto
10048,10048,82877500,3305962962,1625793494,27.293746110595087,3,16.67,"LINESTRING (47.37138366699219 8.471367835998535, 47.371463775634766 8.471607208251953)",auto
10049,10049,23167459,1731940499,1731940570,15.488803329108604,3,16.67,"LINESTRING (47.34395217895508 8.530229568481445, 47.34398651123047 8.530366897583008)",auto
10050,10050,88343070,1700016530,1951698180,49.24602802309588,3,16.67,"LINESTRING (47.40922546386719 8.547140121459961, 47.409324645996094 8.54670238494873)",auto
10051,10051,566728851,108184579,1986779800,7.689262990971772,3,16.67,"LINESTRING (47.4056282043457 8.549936294555664, 47.40570831298828 8.549979209899902)",auto
10052,10052,81234792,255071848,2222841116,31.235292421374922,3,16.67,"LINESTRING (47.367584228515625 8.494418144226074, 47.36765670776367 8.494694709777832)",auto
10053,10053,257237953,2628341570,2628341569,6.282786096106292,3,16.67,"LINESTRING (47.399513244628906 8.542643547058105, 47.39947891235352 8.54259204864502)",auto
10054,10054,8406390,142184670,2968383430,6.217521035356835,3,16.67,"LINESTRING (47.39317321777344 8.492963790893555, 47.393211364746094 8.493013381958008)",auto
10055,10055,4533226,5116225803,3071329222,14.336338287021334,3,16.67,"LINESTRING (47.37587738037109 8.533712387084961, 47.375972747802734 8.533600807189941)",auto
10056,10056,722227860,7397561555,3727995925,8.164004185331876,3,16.67,"LINESTRING (47.39093017578125 8.478801727294922, 47.39087677001953 8.478865623474121)",auto
10057,10057,386911120,3195906722,3776557257,12.517226679635643,3,16.67,"LINESTRING (47.40694046020508 8.586257934570312, 47.40693664550781 8.586370468139648)",auto
10058,10058,362892944,3671332607,3892333174,19.303288023209873,3,16.67,"LINESTRING (47.39805221557617 8.532074928283691, 47.398048400878906 8.532248497009277)",auto
10059,10059,558245732,7108387722,3951079375,40.93028049847928,3,16.67,"LINESTRING (47.37850189208984 8.567779541015625, 47.3785400390625 8.568146705627441)",auto
10060,10060,5075635,2723918992,3993426599,20.983506963147068,3,16.67,"LINESTRING (47.36392593383789 8.531378746032715, 47.363887786865234 8.53156566619873)",auto
10061,10061,43523176,4377135800,4377135799,31.946085664732873,3,16.67,"LINESTRING (47.36675643920898 8.531306266784668, 47.3665771484375 8.531566619873047)",auto
10062,10062,699662519,617309814,4648233967,28.476606802349988,3,16.67,"LINESTRING (47.38493347167969 8.501691818237305, 47.384857177734375 8.50194263458252)",auto
10063,10063,545985168,2296971344,5103217038,21.701310251277597,3,16.67,"LINESTRING (47.36769485473633 8.560709953308105, 47.36751174926758 8.560860633850098)",auto
10064,10064,529381446,5134788113,5134788112,13.404136562262192,3,16.67,"LINESTRING (47.38255310058594 8.54161548614502, 47.38267517089844 8.54152774810791)",auto
10065,10065,136617339,3908987572,5306607520,11.351016430966972,3,16.67,"LINESTRING (47.374305725097656 8.54345417022705, 47.37430191040039 8.543556213378906)",auto
10066,10066,558664520,5388343497,5388344130,2.7720369396594635,3,16.67,"LINESTRING (47.396820068359375 8.533926010131836, 47.39684677124024 8.53390884399414)",auto
10067,10067,51526577,29271866,5637859702,30.07947243611942,3,16.67,"LINESTRING (47.39441680908203 8.515766143798828, 47.39439010620117 8.516036033630371)",auto
10068,10068,182545307,1929025821,5713659525,16.863444523882677,3,16.67,"LINESTRING (47.40397262573242 8.485444068908691, 47.40391159057617 8.485589981079102)",auto
10069,10069,331552995,1628128016,5752012997,15.719532846617229,3,16.67,"LINESTRING (47.36065673828125 8.524410247802734, 47.3607292175293 8.524542808532715)",auto
10070,10070,824504527,7698904375,5752012997,9.27517383540666,3,16.67,"LINESTRING (47.36081314086914 8.524603843688965, 47.3607292175293 8.524542808532715)",auto
10071,10071,38092518,93007136,5898719285,14.729196711625848,3,16.67,"LINESTRING (47.40015411376953 8.547898292541504, 47.4000244140625 8.547799110412598)",auto
10072,10072,137477226,853930237,6184045455,12.512951845600146,3,16.67,"LINESTRING (47.34629821777344 8.519646644592285, 47.34642028808594 8.519722938537598)",auto
10073,10073,371721468,7606015085,6305404255,5.073949794758298,3,16.67,"LINESTRING (47.37807846069336 8.510612487792969, 47.37810134887695 8.510655403137207)",auto
10074,10074,803007692,767253007,7069154249,20.493083112487856,3,16.67,"LINESTRING (47.34558868408203 8.587849617004395, 47.34553909301758 8.587668418884277)",auto
10075,10075,8423392,5717514198,1397530090,3.429846319690002,3,16.67,"LINESTRING (47.35348510742188 8.576047897338867, 47.35345458984375 8.576070785522461)",auto
10076,10076,610819290,5784356442,1493768706,29.515914062794884,3,16.67,"LINESTRING (47.33148956298828 8.51626205444336, 47.331180572509766 8.516098976135254)",auto
10077,10077,27489473,5247059629,1581270666,16.731030856047024,3,16.67,"LINESTRING (47.36287689208984 8.527322769165039, 47.363014221191406 8.527441024780273)",auto
10078,10078,150091900,5445847133,1630151761,22.376610566499256,3,16.67,"LINESTRING (47.37553405761719 8.563273429870605, 47.37553405761719 8.563072204589844)",auto
10079,10079,559462250,3913228948,1740538238,45.054260977168994,3,16.67,"LINESTRING (47.37076568603516 8.549471855163574, 47.37111282348633 8.54980182647705)",auto
10080,10080,243094632,3944334550,1841508531,6.187099115449107,3,16.67,"LINESTRING (47.35932922363281 8.569887161254883, 47.3593635559082 8.569836616516113)",auto
10081,10081,852138915,386620757,2028881809,58.12851899305679,3,16.67,"LINESTRING (47.37974548339844 8.494698524475098, 47.37945556640625 8.495182991027832)",auto
10082,10082,608387913,3194422791,2179283413,8.527710083561269,3,16.67,"LINESTRING (47.3576545715332 8.521366119384766, 47.357643127441406 8.521289825439453)",auto
10083,10083,50638676,92998316,2628341581,34.633711606108676,3,16.67,"LINESTRING (47.400177001953125 8.54856014251709, 47.40000534057617 8.548271179199219)",auto
10084,10084,699663268,29033206,2704189928,39.58226114356789,3,16.67,"LINESTRING (47.37765502929688 8.531311988830566, 47.37788391113281 8.530991554260254)",auto
10085,10085,71160126,6276912967,2964057479,82.40494700701151,3,16.67,"LINESTRING (47.38142013549805 8.517446517944336, 47.38177108764648 8.516744613647461)",auto
10086,10086,31715547,2979115737,2979115223,37.52880827761148,3,16.67,"LINESTRING (47.39131546020508 8.544012069702148, 47.39095306396485 8.543780326843262)",auto
10087,10087,62329852,294725133,2987797609,69.01542486664685,3,16.67,"LINESTRING (47.41492462158203 8.520811080932617, 47.41545486450195 8.521317481994629)",auto
10088,10088,569781024,445397477,3017726323,25.57943492930288,3,16.67,"LINESTRING (47.36711883544922 8.544144630432129, 47.36707305908203 8.543916702270508)",auto
10089,10089,525958052,34181106,3424831132,11.226221040309479,3,16.67,"LINESTRING (47.350547790527344 8.527704238891602, 47.35068130493164 8.52765941619873)",auto
10090,10090,374535325,843205116,3944993723,16.72670662919573,3,16.67,"LINESTRING (47.3795280456543 8.527942657470703, 47.37959671020508 8.527799606323242)",auto
10091,10091,341018763,3482369646,3973971899,6.0366243437357054,3,16.67,"LINESTRING (47.37260818481445 8.547575950622559, 47.37268829345703 8.547574043273926)",auto
10092,10092,38092523,93007132,4417337646,2.5613514412466816,3,16.67,"LINESTRING (47.40045928955078 8.548514366149902, 47.40046310424805 8.548491477966309)",auto
10093,10093,475618320,5168945849,4693499153,20.622811173223358,3,16.67,"LINESTRING (47.38671875 8.473445892333984, 47.38657379150391 8.473603248596191)",auto
10094,10094,501019424,4919284852,4919284856,2.3452031560536795,3,16.67,"LINESTRING (47.386905670166016 8.528436660766602, 47.38688278198242 8.528450965881348)",auto
10095,10095,629201878,84470115,4951131386,19.013442045629404,3,16.67,"LINESTRING (47.36417007446289 8.507543563842773, 47.36407470703125 8.50738525390625)",auto
10096,10096,10621518,2628341575,5084699993,6.210940757354166,3,16.67,"LINESTRING (47.39969253540039 8.544150352478027, 47.39970397949219 8.544205665588379)",auto
10097,10097,4572161,2528311035,5116225727,56.698332185393575,3,16.67,"LINESTRING (47.372779846191406 8.534226417541504, 47.37289810180664 8.533722877502441)",auto
10098,10098,526016654,5116225759,5116225758,33.528847779192496,3,16.67,"LINESTRING (47.373146057128906 8.532450675964355, 47.37306594848633 8.532747268676758)",auto
10099,10099,118643722,316660444,5198912086,36.304230056959994,3,16.67,"LINESTRING (47.41309356689453 8.550759315490723, 47.41352081298828 8.550910949707031)",auto
10100,10100,708025134,5216159836,5216159832,8.655092678132334,3,16.67,"LINESTRING (47.34339141845703 8.519341468811035, 47.34327697753906 8.51933479309082)",auto
10101,10101,547866942,1731940559,5293384467,15.727587291148346,3,16.67,"LINESTRING (47.344482421875 8.529868125915527, 47.344669342041016 8.529805183410645)",auto
10102,10102,27582915,5293525635,5293525636,9.641790543610801,3,16.67,"LINESTRING (47.357791900634766 8.514577865600586, 47.35771560668945 8.514508247375488)",auto
10103,10103,371177602,2018246330,5293525644,57.04253589855623,3,16.67,"LINESTRING (47.35454940795898 8.51118278503418, 47.35395812988281 8.511503219604492)",auto
10104,10104,27429522,1708877385,5346953145,66.91851866324912,3,16.67,"LINESTRING (47.38500213623047 8.53111457824707, 47.38539505004883 8.530574798583984)",auto
10105,10105,365173996,5078372946,5717514201,24.82242314768378,3,16.67,"LINESTRING (47.35106658935547 8.580419540405273, 47.35107421875 8.580196380615234)",auto
10106,10106,14500255,5596630630,5747755165,5.800736653560901,3,16.67,"LINESTRING (47.39336013793945 8.524800300598145, 47.39340591430664 8.524758338928223)",auto
10107,10107,137477236,261618011,6184045451,47.30056697540604,3,16.67,"LINESTRING (47.34243774414063 8.521271705627441, 47.34282684326172 8.5209379196167)",auto
10108,10108,624393070,1511932482,6184045452,40.8909859662751,3,16.67,"LINESTRING (47.34214019775391 8.521162986755371, 47.34177780151367 8.52143669128418)",auto
10109,10109,29343692,1153313062,6587120541,2.3193155881963214,3,16.67,"LINESTRING (47.39223861694336 8.52375316619873, 47.392208099365234 8.523750305175781)",auto
10110,10110,708025126,6652975108,6652975097,4.618805518278855,3,16.67,"LINESTRING (47.34057235717773 8.519078254699707, 47.34051132202149 8.519074440002441)",auto
10111,10111,118960612,4786195409,6653397199,29.837735657302776,3,16.67,"LINESTRING (47.403076171875 8.490336418151855, 47.40313720703125 8.490071296691895)",auto
10112,10112,823981696,6958627608,7362653450,7.500638738616987,3,16.67,"LINESTRING (47.425437927246094 8.57508373260498, 47.42552947998047 8.575057029724121)",auto
10113,10113,33693780,34505895,7546322986,4.414384599939434,3,16.67,"LINESTRING (47.37329864501953 8.536985397338867, 47.37334442138672 8.537010192871094)",auto
10114,10114,27582915,3938148619,7797736927,37.341205284927874,3,16.67,"LINESTRING (47.35840606689453 8.515493392944336, 47.35821533203125 8.515183448791504)",auto
10115,10115,803360920,7514807119,27595667,8.82259392439422,3,16.67,"LINESTRING (47.34116744995117 8.577666282653809, 47.34119415283203 8.57758903503418)",auto
10116,10116,541012886,5232517433,34172701,17.76447522903493,3,16.67,"LINESTRING (47.356815338134766 8.532248497009277, 47.356590270996094 8.532200813293457)",auto
10117,10117,28805474,5327121704,35118886,30.988006668622987,3,16.67,"LINESTRING (47.36129760742188 8.563064575195312, 47.36128234863281 8.562786102294922)",auto
10118,10118,396766448,1560009460,63019882,101.22176286654458,3,16.67,"LINESTRING (47.38858795166016 8.496502876281738, 47.38832473754883 8.497395515441895)",auto
10119,10119,780218963,5443017329,71316515,13.609926722183701,3,16.67,"LINESTRING (47.39972305297852 8.477121353149414, 47.399688720703125 8.477241516113281)",auto
10120,10120,285303236,79225454,79225453,72.06955546759292,3,16.67,"LINESTRING (47.40697860717773 8.480742454528809, 47.40713882446289 8.480103492736816)",auto
10121,10121,194211724,107101095,107101096,66.8137590107277,3,16.67,"LINESTRING (47.40620422363281 8.564476013183594, 47.40654754638672 8.565030097961426)",auto
10122,10122,128027852,1459436530,107110232,19.95914438916346,3,16.67,"LINESTRING (47.41230392456055 8.575538635253906, 47.41246032714844 8.575393676757812)",auto
10123,10123,444105549,1055383959,109864596,6.884641568322071,3,16.67,"LINESTRING (47.38657760620117 8.534660339355469, 47.38653945922852 8.534716606140137)",auto
10124,10124,90070252,1043342460,109864596,45.76637117160654,3,16.67,"LINESTRING (47.386322021484375 8.535100936889648, 47.38653945922852 8.534716606140137)",auto
10125,10125,23318289,3946091205,115163602,14.363549110705414,3,16.67,"LINESTRING (47.379032135009766 8.559347152709961, 47.3789291381836 8.55923843383789)",auto
10126,10126,12088183,5084699989,118058506,15.599965702479183,3,16.67,"LINESTRING (47.3997802734375 8.544347763061523, 47.39978790283203 8.544487953186035)",auto
10127,10127,10621518,5084699990,118058506,10.503681236493582,3,16.67,"LINESTRING (47.39975357055664 8.54439640045166, 47.39978790283203 8.544487953186035)",auto
10128,10128,41276562,7798232031,129985871,7.469362931489728,3,16.67,"LINESTRING (47.38218688964844 8.55190372467041, 47.38223648071289 8.55184555053711)",auto
10129,10129,338677042,5531155576,142607355,39.53206896099576,3,16.67,"LINESTRING (47.39309310913086 8.534167289733887, 47.39338684082031 8.533872604370117)",auto
10130,10130,548701320,260747056,260747058,42.17364685247986,3,16.67,"LINESTRING (47.36776351928711 8.523857116699219, 47.36808013916016 8.524169921875)",auto
10131,10131,541012895,1388680648,344535143,7.898900417485082,3,16.67,"LINESTRING (47.362213134765625 8.53137493133545, 47.36211013793945 8.531388282775879)",auto
10132,10132,823981689,5044854084,444758406,18.632709601005146,3,16.67,"LINESTRING (47.41625595092773 8.580924987792969, 47.416290283203125 8.580759048461914)",auto
10133,10133,39256903,1013910324,1013910309,80.85156460489283,3,16.67,"LINESTRING (47.3541374206543 8.46876335144043, 47.35386276245117 8.469466209411621)",auto
10134,10134,534203013,109867290,1049008654,28.074549810937622,3,16.67,"LINESTRING (47.39142990112305 8.534832954406738, 47.39137649536133 8.535082817077637)",auto
10135,10135,546423857,1098250648,1098250758,15.86959831672275,3,16.67,"LINESTRING (47.3950424194336 8.53982925415039, 47.395206451416016 8.539918899536133)",auto
10136,10136,25601412,279062979,1117812053,18.093200539393568,3,16.67,"LINESTRING (47.334571838378906 8.476948738098145, 47.33442687988281 8.477078437805176)",auto
10137,10137,38148167,1118378712,1123092374,15.142501810316784,3,16.67,"LINESTRING (47.39625930786133 8.54045581817627, 47.396114349365234 8.540361404418945)",auto
10138,10138,5880368,9297695729,1229170068,12.779100340406805,3,16.67,"LINESTRING (47.3894157409668 8.511491775512695, 47.389442443847656 8.511605262756348)",auto
10139,10139,541012870,259502931,1234089053,30.711253867560195,3,16.67,"LINESTRING (47.3591194152832 8.532115936279297, 47.35871505737305 8.53208065032959)",auto
10140,10140,701384340,6587120546,1387645508,3.5874386950018198,3,16.67,"LINESTRING (47.39284896850586 8.523021697998047, 47.39286804199219 8.522992134094238)",auto
10141,10141,14389891,43594258,1388636669,6.3519834347131985,3,16.67,"LINESTRING (47.36573028564453 8.535979270935059, 47.36567306518555 8.53602123260498)",auto
10142,10142,198488290,1791263467,1388943797,24.82856038679069,3,16.67,"LINESTRING (47.36595916748047 8.552767753601074, 47.36576461791992 8.552587509155273)",auto
10143,10143,198426622,1493666365,1493666360,14.965981788485417,3,16.67,"LINESTRING (47.37704086303711 8.544065475463867, 47.37700653076172 8.543932914733887)",auto
10144,10144,207123541,1545781057,1545781029,11.224379559634627,3,16.67,"LINESTRING (47.3698616027832 8.513618469238281, 47.3697624206543 8.513693809509277)",auto
10145,10145,372798715,4345774449,1554664203,10.401397508317116,3,16.67,"LINESTRING (47.36084747314453 8.573349952697754, 47.36088180541992 8.573440551757812)",auto
10146,10146,534203013,252458573,1790739078,34.22302934125816,3,16.67,"LINESTRING (47.39223098754883 8.533297538757324, 47.39207077026367 8.533585548400879)",auto
10147,10147,36724391,5043814369,1847505443,41.243972254986254,3,16.67,"LINESTRING (47.41701889038086 8.510272026062012, 47.417236328125 8.509931564331055)",auto
10148,10148,536871904,140027119,2967138905,3.671188358929779,3,16.67,"LINESTRING (47.38823699951172 8.519918441772461, 47.3882064819336 8.519892692565918)",auto
10149,10149,696907751,2172649710,3194586364,15.377291621527926,3,16.67,"LINESTRING (47.370418548583984 8.514700889587402, 47.370418548583984 8.514562606811523)",auto
10150,10150,82877500,3305962971,3305962977,31.485705279809,3,16.67,"LINESTRING (47.37186813354492 8.473284721374512, 47.37215042114258 8.473493576049805)",auto
10151,10151,9593481,3309608172,3309608170,10.854698334295556,3,16.67,"LINESTRING (47.38572692871094 8.504578590393066, 47.38565826416016 8.50449275970459)",auto
10152,10152,325418557,3320817976,3320817977,23.77966205249082,3,16.67,"LINESTRING (47.37569046020508 8.488110542297363, 47.3757438659668 8.488321304321289)",auto
10153,10153,536836678,76799642,3364611302,15.301735227767136,3,16.67,"LINESTRING (47.41085052490234 8.538020133972168, 47.411041259765625 8.537972450256348)",auto
10154,10154,27292996,299610795,3439849850,39.294564136131086,3,16.67,"LINESTRING (47.3914680480957 8.49235725402832, 47.39192962646485 8.492522239685059)",auto
10155,10155,218926423,3424677146,3834906704,10.374355338777978,3,16.67,"LINESTRING (47.376747131347656 8.555027961730957, 47.376708984375 8.5551176071167)",auto
10156,10156,41274901,27493695,3933531424,12.662723363403149,3,16.67,"LINESTRING (47.38922500610352 8.541544914245605, 47.3892936706543 8.541440963745117)",auto
10157,10157,517520194,5293722885,3933720403,29.54081907967385,3,16.67,"LINESTRING (47.36503982543945 8.554875373840332, 47.36481857299805 8.554656028747559)",auto
10158,10158,29343716,109889841,3983873295,55.30098860554688,3,16.67,"LINESTRING (47.3907356262207 8.52730941772461, 47.39055252075195 8.527791023254395)",auto
10159,10159,537156009,30064731,4086022286,7.002325911599832,3,16.67,"LINESTRING (47.41569519042969 8.512975692749023, 47.41571807861328 8.512914657592773)",auto
10160,10160,43407280,457099522,4142562220,6.419677512367532,3,16.67,"LINESTRING (47.38069152832031 8.582467079162598, 47.38071060180664 8.582523345947266)",auto
10161,10161,438520597,455598,4362579149,65.27211409707084,3,16.67,"LINESTRING (47.39363479614258 8.49492073059082, 47.39366912841797 8.49433422088623)",auto
10162,10162,4393002,1790098017,4380119265,8.02725222037178,3,16.67,"LINESTRING (47.36714172363281 8.553119659423828, 47.36709213256836 8.553183555603027)",auto
10163,10163,572394518,5080924274,5080924277,4.816975450979298,3,16.67,"LINESTRING (47.375614166259766 8.549257278442383, 47.37566757202149 8.549233436584473)",auto
10164,10164,737655602,3932654110,5109501326,6.31537717285553,3,16.67,"LINESTRING (47.42007827758789 8.54863166809082, 47.42016220092773 8.548632621765137)",auto
10165,10165,526016660,5116225782,5116225783,27.38509391986293,3,16.67,"LINESTRING (47.37294006347656 8.531102180480957, 47.372955322265625 8.53134822845459)",auto
10166,10166,15675937,7638279076,5116225783,5.715625539074963,3,16.67,"LINESTRING (47.37289047241211 8.53132152557373, 47.372955322265625 8.53134822845459)",auto
10167,10167,28800623,3946578748,5198912087,27.914853397166013,3,16.67,"LINESTRING (47.410621643066406 8.551058769226074, 47.41063690185547 8.551309585571289)",auto
10168,10168,541012895,1751130847,5232517342,17.01748435943992,3,16.67,"LINESTRING (47.36319351196289 8.53127384185791, 47.36296844482422 8.53128719329834)",auto
10169,10169,145915178,1020740410,5277479185,22.97203544887788,3,16.67,"LINESTRING (47.40366744995117 8.536589622497559, 47.40391159057617 8.536713600158691)",auto
10170,10170,572299173,378730793,5318515090,12.966784686196577,3,16.67,"LINESTRING (47.39408874511719 8.525805473327637, 47.39407730102539 8.525921821594238)",auto
10171,10171,33557672,1581822245,3699537436,16.744766240071197,3,16.67,"LINESTRING (47.3590202331543 8.591803550720215, 47.35905456542969 8.591952323913574)",auto
10172,10172,557366233,110287895,3954402113,12.187632017382398,3,16.67,"LINESTRING (47.41994857788086 8.535194396972656, 47.41999053955078 8.535300254821777)",auto
10173,10173,47609444,667019661,4066431742,9.698937691659264,3,16.67,"LINESTRING (47.41814422607422 8.506113052368164, 47.41805648803711 8.506176948547363)",auto
10174,10174,506653372,5725864084,4963456221,3.987047070916344,3,16.67,"LINESTRING (47.364933013916016 8.531185150146484, 47.36494827270508 8.531219482421875)",auto
10175,10175,506653376,4963456230,4963456229,21.33225767132001,3,16.67,"LINESTRING (47.36517333984375 8.531400680541992, 47.36505889892578 8.531225204467773)",auto
10176,10176,330207018,251229817,5111933996,9.42048404764062,3,16.67,"LINESTRING (47.39279556274414 8.522912979125977, 47.39273834228516 8.522988319396973)",auto
10177,10177,32278534,5208180613,5202009986,6.450220837743161,3,16.67,"LINESTRING (47.34542465209961 8.51887035369873, 47.345340728759766 8.518881797790527)",auto
10178,10178,14379153,3805938116,5348803180,54.256923165052996,3,16.67,"LINESTRING (47.39070510864258 8.523834228515625, 47.3906478881836 8.524320602416992)",auto
10179,10179,275580648,376314195,6778515847,20.441195342251735,3,16.67,"LINESTRING (47.350624084472656 8.584127426147461, 47.35051345825195 8.584295272827148)",auto
10180,10180,803279763,7069154251,7069154252,9.636206107751274,3,16.67,"LINESTRING (47.34272384643555 8.567336082458496, 47.34284973144531 8.567320823669434)",auto
10181,10181,74165122,8761689827,7397544248,5.374483073797554,3,16.67,"LINESTRING (47.39082717895508 8.479450225830078, 47.39085388183594 8.47949504852295)",auto
10182,10182,23077345,2879525916,9297664043,10.639961641473882,3,16.67,"LINESTRING (47.39470672607422 8.491195678710938, 47.394718170166016 8.491100311279297)",auto
10183,10183,30903637,687459453,27011889,23.21362452963591,3,16.67,"LINESTRING (47.37731170654297 8.583624839782715, 47.37743377685547 8.583433151245117)",auto
10184,10184,30155110,261618082,27488675,43.25966973891177,3,16.67,"LINESTRING (47.336673736572266 8.522930145263672, 47.336204528808594 8.523154258728027)",auto
10185,10185,178915447,766926780,27496094,49.02022991635819,3,16.67,"LINESTRING (47.3455810546875 8.59365177154541, 47.34542083740234 8.59322452545166)",auto
10186,10186,71228806,376315277,27496094,21.641129122158844,3,16.67,"LINESTRING (47.34537124633789 8.593032836914062, 47.34542083740234 8.59322452545166)",auto
10187,10187,26679225,292600732,29353717,34.25007227137777,3,16.67,"LINESTRING (47.41082382202149 8.505393981933594, 47.41050720214844 8.505172729492188)",auto
10188,10188,285303241,2889766836,79225425,9.74574218607677,3,16.67,"LINESTRING (47.41426467895508 8.483467102050781, 47.41435623168945 8.483529090881348)",auto
10189,10189,285303247,5089135325,79225425,15.092050596364851,3,16.67,"LINESTRING (47.41415786743164 8.483549118041992, 47.41435623168945 8.483529090881348)",auto
10190,10190,572011056,1364931057,94707581,8.246227334984159,3,16.67,"LINESTRING (47.406280517578125 8.582947731018066, 47.40626525878906 8.582874298095703)",auto
10191,10191,14371718,485361497,140032900,17.324322930146106,3,16.67,"LINESTRING (47.39095306396485 8.522319793701172, 47.39093780517578 8.522164344787598)",auto
10192,10192,38210039,177008310,177015734,41.37514006851021,3,16.67,"LINESTRING (47.35143280029297 8.524508476257324, 47.35102844238281 8.524256706237793)",auto
10193,10193,43523176,261613646,261613647,69.94052220327339,3,16.67,"LINESTRING (47.36737823486328 8.53041934967041, 47.36697769165039 8.530986785888672)",auto
10194,10194,4730408,1386852117,262972757,12.42773514226606,3,16.67,"LINESTRING (47.37142181396485 8.531478881835938, 47.37127685546875 8.531425476074219)",auto
10195,10195,83803287,5204082687,265672432,52.87901276185736,3,16.67,"LINESTRING (47.39297866821289 8.489346504211426, 47.39284133911133 8.489812850952148)",auto
10196,10196,275580648,215363363,376314195,23.703883781149603,3,16.67,"LINESTRING (47.3507194519043 8.583924293518066, 47.350624084472656 8.584127426147461)",auto
10197,10197,968722829,8962459027,400911115,9.613353541532302,3,16.67,"LINESTRING (47.410377502441406 8.533262252807617, 47.41039276123047 8.53317642211914)",auto
10198,10198,137477254,4417337705,411042914,310.1509915515295,3,16.67,"LINESTRING (47.40351867675781 8.556429862976074, 47.40425109863281 8.559174537658691)",auto
10199,10199,340133723,2761746879,895543582,81.85403264671866,3,16.67,"LINESTRING (47.38933563232422 8.513923645019531, 47.38946914672852 8.513193130493164)",auto
10200,10200,35162766,34505886,1032369407,29.630779421358774,3,16.67,"LINESTRING (47.37229919433594 8.53427791595459, 47.37194061279297 8.534168243408203)",auto
10201,10201,12123224,1098250894,1046134971,36.69657751770663,3,16.67,"LINESTRING (47.39523696899414 8.539798736572266, 47.39485168457031 8.539596557617188)",auto
10202,10202,374405691,1577028880,1244791707,17.83726999036765,3,16.67,"LINESTRING (47.38677215576172 8.547574043273926, 47.38676071166992 8.54741382598877)",auto
10203,10203,8095449,60651639,1271284671,17.71009667841487,3,16.67,"LINESTRING (47.33234024047852 8.543705940246582, 47.33249282836914 8.543584823608398)",auto
10204,10204,11420120,1459436720,1459436718,50.39849890216352,3,16.67,"LINESTRING (47.42491149902344 8.564567565917969, 47.42484664916992 8.565018653869629)",auto
10205,10205,374407130,4912995177,1670336126,3.4882846062262822,3,16.67,"LINESTRING (47.36682891845703 8.545802116394043, 47.36687469482422 8.545797348022461)",auto
10206,10206,823981696,27421851,1674846743,3.183906576135497,3,16.67,"LINESTRING (47.425174713134766 8.575172424316406, 47.42521286010742 8.575160026550293)",auto
